filename,noise_variance,noise_type
2917.png,10577.854816110865,Gaussian
3499.png,14798.985001712032,Gaussian
4732.png,8765.607134765916,Other Noise
3158.png,10954.621133736282,Gaussian
4118.png,14827.867793738722,Gaussian
1974.png,8331.933402713,Other Noise
4939.png,9236.174559728692,Other Noise
2962.png,8513.466254476338,Other Noise
2528.png,15211.630006737196,Gaussian
2018.png,6945.473690204546,Other Noise
4619.png,15217.88642202724,Gaussian
3591.png,10580.426189010823,Gaussian
1571.png,12541.001523628258,Gaussian
4950.png,11156.230413923124,Gaussian
4504.png,8809.977823575615,Other Noise
5794.png,11717.596859781866,Gaussian
3101.png,12385.047171632243,Gaussian
3936.png,10571.061498532996,Gaussian
5798.png,9998.01989896418,Other Noise
5689.png,12064.034603694763,Gaussian
4270.png,9981.4502370527,Other Noise
974.png,5527.635557670298,Other Noise
5782.png,9676.232823812226,Other Noise
5512.png,11021.74168097049,Gaussian
1853.png,10246.177519205448,Gaussian
535.png,14847.58595051226,Gaussian
3394.png,9235.465157035233,Other Noise
2188.png,14390.067533858924,Gaussian
3303.png,14942.06077939226,Gaussian
4834.png,11747.011592300854,Gaussian
3755.png,11473.723394400842,Gaussian
843.png,9941.380997218279,Other Noise
2562.png,11408.620449575601,Gaussian
3522.png,14204.242252965654,Gaussian
5490.png,10020.555313562461,Gaussian
260.png,12685.404917763999,Gaussian
5167.png,10851.34352524608,Gaussian
2527.png,15007.755372520842,Gaussian
2271.png,11615.601233674795,Gaussian
2032.png,7475.878355503001,Other Noise
830.png,11229.031697952325,Gaussian
253.png,14236.173763817565,Gaussian
5353.png,14920.610549119941,Gaussian
3407.png,11496.537820308533,Gaussian
5496.png,11870.291376748835,Gaussian
206.png,13192.532430555519,Gaussian
1034.png,11662.238029538019,Gaussian
1834.png,15246.927127039377,Gaussian
2849.png,14795.76999124593,Gaussian
789.png,9127.555504182665,Other Noise
1894.png,15304.053508459045,Gaussian
3857.png,14909.123114693703,Gaussian
2643.png,9591.585459640763,Other Noise
4128.png,10698.710835253774,Gaussian
3193.png,11923.930020580785,Gaussian
4595.png,15223.945487042834,Gaussian
1365.png,11316.633664443512,Gaussian
557.png,14867.381274369318,Gaussian
5040.png,10715.5013018455,Gaussian
3333.png,15220.821682921807,Gaussian
4472.png,10549.892791883853,Gaussian
4295.png,13969.768506516282,Gaussian
2167.png,14556.804535443618,Gaussian
3676.png,8909.716408903778,Other Noise
1274.png,5638.684757154967,Other Noise
2163.png,10547.540245214752,Gaussian
4411.png,11698.500880422129,Gaussian
5257.png,11703.12720800527,Gaussian
4038.png,13855.817653095279,Gaussian
980.png,13152.211210873586,Gaussian
4693.png,11827.923566341813,Gaussian
1309.png,9728.120228691849,Other Noise
3521.png,10398.959088968353,Gaussian
4368.png,10176.636991090973,Gaussian
1175.png,13633.15990862049,Gaussian
2985.png,8331.857002780318,Other Noise
3253.png,8989.409471260557,Other Noise
3837.png,1560.932058358253,Other Noise
4965.png,9624.592325217982,Other Noise
613.png,9192.233355512844,Other Noise
4522.png,9120.657664729395,Other Noise
3286.png,15204.401061880339,Gaussian
5099.png,12078.048346519838,Gaussian
600.png,1656.749344940742,Other Noise
5188.png,10684.167392584022,Gaussian
874.png,8530.777230738448,Other Noise
3238.png,6526.511637136105,Other Noise
4024.png,9981.295875302685,Other Noise
2583.png,11986.442905258504,Gaussian
3910.png,14001.38458310049,Gaussian
3562.png,14437.542851743468,Gaussian
381.png,12104.02852589967,Gaussian
342.png,14880.795300199197,Gaussian
3373.png,10964.564681205307,Gaussian
3934.png,12265.575412441023,Gaussian
1252.png,12216.249300156698,Gaussian
3344.png,13172.063504411319,Gaussian
1074.png,11173.097089908142,Gaussian
2458.png,15176.500130350405,Gaussian
1267.png,7464.392970920965,Other Noise
1866.png,15220.969878838368,Gaussian
5050.png,14727.991680696536,Gaussian
3603.png,9702.787011406763,Other Noise
4072.png,12258.188814523304,Gaussian
2225.png,11795.632687846488,Gaussian
4409.png,9706.181425410568,Other Noise
346.png,14822.989867771657,Gaussian
1497.png,10405.095401080458,Gaussian
5506.png,8729.976105724882,Other Noise
2881.png,15210.32114668137,Gaussian
2939.png,12136.228159462631,Gaussian
3937.png,12304.097998541032,Gaussian
134.png,12400.496855506024,Gaussian
721.png,14924.622309122085,Gaussian
4688.png,11258.485510652068,Gaussian
898.png,11131.253002095615,Gaussian
5203.png,11695.66961070228,Gaussian
4219.png,11227.09498846043,Gaussian
3771.png,2031.6417497140203,Other Noise
1124.png,9324.057463342197,Other Noise
4682.png,8808.38980450525,Other Noise
3250.png,9554.05588818575,Other Noise
2258.png,10342.73862995433,Gaussian
2399.png,9859.578144319868,Other Noise
2288.png,7807.750527357681,Other Noise
4184.png,14559.74220325238,Gaussian
1912.png,15230.887939119395,Gaussian
1938.png,8098.1165845729765,Other Noise
1781.png,9188.898592214326,Other Noise
2227.png,11940.53272218352,Gaussian
3593.png,11783.266797474336,Gaussian
2246.png,9481.5307939354,Other Noise
4969.png,9469.093524355367,Other Noise
694.png,11631.876694523191,Gaussian
3274.png,15196.014524032267,Gaussian
5803.png,10938.075867555423,Gaussian
3311.png,15189.02839781612,Gaussian
5603.png,7468.239103767991,Other Noise
2734.png,9521.741963565837,Other Noise
5626.png,14452.45411323296,Gaussian
590.png,7453.973004730245,Other Noise
2504.png,14883.786996668861,Gaussian
4917.png,7083.988791262736,Other Noise
4510.png,9921.802679320746,Other Noise
3723.png,9599.589802962106,Other Noise
2972.png,10440.310945011237,Gaussian
1172.png,10636.407278722858,Gaussian
566.png,9752.79661967198,Other Noise
2837.png,14859.447186313906,Gaussian
921.png,7133.124101093662,Other Noise
4818.png,13182.197824823865,Gaussian
3696.png,6540.478252686005,Other Noise
1426.png,13307.256857277023,Gaussian
5191.png,10715.169612191637,Gaussian
5322.png,14935.289395746306,Gaussian
1957.png,8015.667193915736,Other Noise
4591.png,14822.64286161645,Gaussian
1765.png,10017.376938270305,Gaussian
3809.png,5323.5421615567675,Other Noise
1762.png,5674.434076431756,Other Noise
259.png,13352.725306738555,Gaussian
2159.png,11933.859005229926,Gaussian
5855.png,8806.364091729522,Other Noise
1889.png,15218.733732011748,Gaussian
1579.png,12269.5410919894,Gaussian
2442.png,11570.781735808258,Gaussian
25.png,10109.896853674889,Gaussian
871.png,12278.971349681431,Gaussian
1613.png,11603.665476104532,Gaussian
4913.png,5794.467260716706,Other Noise
285.png,11721.447297078214,Gaussian
1297.png,9659.929545400746,Other Noise
341.png,11964.110301924671,Gaussian
4082.png,10498.199278536673,Gaussian
54.png,8638.488744799972,Other Noise
1160.png,11165.634669028477,Gaussian
4622.png,15204.79403705725,Gaussian
5597.png,12034.493724136888,Gaussian
4824.png,9355.35319644417,Other Noise
462.png,9431.73674265919,Other Noise
5002.png,11218.144770419065,Gaussian
851.png,11385.830113030057,Gaussian
5037.png,12233.36684492062,Gaussian
3893.png,8684.924693453639,Other Noise
558.png,15182.014626948661,Gaussian
1861.png,15209.285282632463,Gaussian
1350.png,5448.177955653825,Other Noise
111.png,12196.338269150969,Gaussian
611.png,1388.8284943198662,Other Noise
5365.png,7542.943835295911,Other Noise
2055.png,12048.52624868539,Gaussian
3075.png,12002.672617606717,Gaussian
2618.png,11968.438866102722,Gaussian
1644.png,12138.455999879232,Gaussian
1825.png,14914.961518272148,Gaussian
4733.png,12324.555492275378,Gaussian
5869.png,13258.588865530213,Gaussian
3925.png,9775.081583051202,Other Noise
887.png,9573.543862463697,Other Noise
3369.png,8503.154068827103,Other Noise
2586.png,9624.342166952336,Other Noise
4669.png,9560.675516319787,Other Noise
2035.png,10246.064177839176,Gaussian
62.png,8004.653931537641,Other Noise
2474.png,15221.842462384633,Gaussian
4057.png,14936.178458377623,Gaussian
3223.png,1497.740788318995,Other Noise
205.png,13338.780996654228,Gaussian
4170.png,10379.584326938817,Gaussian
1373.png,8681.307189651247,Other Noise
1265.png,6927.874271839887,Other Noise
699.png,15002.58932746889,Gaussian
2414.png,1771.960290366592,Other Noise
1711.png,3702.7154212326845,Other Noise
369.png,11874.77335530458,Gaussian
4315.png,11190.028005639846,Gaussian
750.png,11842.991056416658,Gaussian
4215.png,14825.709340687157,Gaussian
1262.png,7325.518945405499,Other Noise
2610.png,7554.242075130402,Other Noise
3476.png,15184.34595766996,Gaussian
3123.png,9849.067245402506,Other Noise
2033.png,9266.68015411955,Other Noise
4017.png,8197.822127206378,Other Noise
4978.png,10325.372006564297,Gaussian
5128.png,10660.888208135342,Gaussian
5986.png,6496.53003187283,Other Noise
963.png,13873.044174846309,Gaussian
5767.png,9785.90765531992,Other Noise
141.png,8610.880841298713,Other Noise
5244.png,7577.125399945502,Other Noise
5964.png,11745.099984859029,Gaussian
693.png,14988.695533819437,Gaussian
5211.png,10731.063986614785,Gaussian
2232.png,11361.557696064772,Gaussian
3374.png,8605.976172785498,Other Noise
2361.png,11186.460479446723,Gaussian
532.png,15233.361625029365,Gaussian
3257.png,11252.11656552449,Gaussian
1408.png,9162.488235693674,Other Noise
309.png,11905.429908145512,Gaussian
3310.png,15257.831100143094,Gaussian
560.png,14976.296900505833,Gaussian
5405.png,9010.04963596821,Other Noise
4561.png,14988.516384106744,Gaussian
1211.png,13131.126725081438,Gaussian
19.png,11886.530062491469,Gaussian
3121.png,10487.159695851822,Gaussian
5265.png,15212.798559128512,Gaussian
110.png,9915.33282417976,Other Noise
4050.png,14361.919228883204,Gaussian
5507.png,8059.281250290342,Other Noise
544.png,15198.559497187822,Gaussian
3931.png,11338.820992329831,Gaussian
4514.png,11256.503980829899,Gaussian
308.png,14654.903103987548,Gaussian
5302.png,14801.722095951609,Gaussian
5223.png,9473.846942437633,Other Noise
4218.png,14688.109548547875,Gaussian
2161.png,14564.110250163954,Gaussian
4391.png,8914.727934361186,Other Noise
2831.png,5432.761556239268,Other Noise
4963.png,11772.815127482683,Gaussian
1988.png,11714.82358056444,Gaussian
2078.png,14961.601247642611,Gaussian
4476.png,6720.587821697802,Other Noise
1659.png,12524.257051075145,Gaussian
3984.png,11932.425638122048,Gaussian
2422.png,1157.721192048221,Other Noise
4726.png,9555.230074906603,Other Noise
3630.png,7276.314443071109,Other Noise
5820.png,9034.956528512761,Other Noise
1911.png,14937.49014542742,Gaussian
1998.png,10116.832192024604,Gaussian
2339.png,9976.491919410048,Other Noise
3619.png,9747.641296637767,Other Noise
4065.png,14705.965591650787,Gaussian
26.png,11706.854537048443,Gaussian
2073.png,14848.84781526825,Gaussian
568.png,7356.407816869248,Other Noise
1960.png,7780.029736009079,Other Noise
4281.png,10447.361038837205,Gaussian
2677.png,9120.881590602614,Other Noise
3739.png,13012.903680912612,Gaussian
918.png,5541.750104919411,Other Noise
2004.png,10168.91927235642,Gaussian
5283.png,15184.892760248757,Gaussian
5624.png,14969.830109931996,Gaussian
4919.png,9437.623544765218,Other Noise
388.png,13987.54491112373,Gaussian
4210.png,12255.731805223104,Gaussian
1916.png,14880.921990703027,Gaussian
4255.png,13143.464297877588,Gaussian
4424.png,11003.229644202602,Gaussian
4338.png,10604.796751488428,Gaussian
2739.png,8592.970891988107,Other Noise
1453.png,14742.155484161067,Gaussian
2725.png,10345.133079794325,Gaussian
79.png,5365.454821862925,Other Noise
4482.png,7235.868379060917,Other Noise
4851.png,14600.037938361482,Gaussian
633.png,1907.4242249871377,Other Noise
3942.png,9669.095905183382,Other Noise
5596.png,9145.483274918159,Other Noise
3764.png,12187.59773269005,Gaussian
3004.png,13318.819082818822,Gaussian
824.png,12337.317063178883,Gaussian
1396.png,9427.261004152908,Other Noise
4384.png,11708.823357855206,Gaussian
4597.png,15207.588214364187,Gaussian
4163.png,11894.527302197937,Gaussian
4612.png,14895.620274690822,Gaussian
4413.png,10986.616194873905,Gaussian
2764.png,10120.642253906117,Gaussian
2027.png,9137.372843805355,Other Noise
2016.png,10128.792750501676,Gaussian
1609.png,12478.067303913589,Gaussian
5775.png,10108.419826249641,Gaussian
4879.png,15203.366519513373,Gaussian
2632.png,8636.855387801439,Other Noise
4584.png,15191.312408493135,Gaussian
4227.png,11357.360196191079,Gaussian
3359.png,11098.91671027199,Gaussian
729.png,14827.956792896572,Gaussian
5839.png,1518.2901776338304,Other Noise
5393.png,11463.534369461031,Gaussian
2852.png,15265.580796669197,Gaussian
2804.png,11660.458858307553,Gaussian
5951.png,9680.735939695725,Other Noise
1414.png,9111.247449694252,Other Noise
4696.png,9826.83284720783,Other Noise
1477.png,14537.687768412934,Gaussian
5822.png,10891.475470286023,Gaussian
5003.png,6420.57778296991,Other Noise
5309.png,11627.615689090302,Gaussian
4972.png,11099.037641190804,Gaussian
883.png,10745.047280443754,Gaussian
2621.png,8900.919501539624,Other Noise
1709.png,7839.397042787621,Other Noise
3812.png,5770.378256418527,Other Noise
5666.png,12250.499570307127,Gaussian
3300.png,15192.92424377317,Gaussian
257.png,14906.530979316696,Gaussian
4071.png,11798.685660113371,Gaussian
2766.png,7416.754711032255,Other Noise
4293.png,9527.802620360842,Other Noise
2915.png,11765.149668952798,Gaussian
3085.png,10862.365431713954,Gaussian
3170.png,12201.655464756357,Gaussian
2663.png,11440.945511856937,Gaussian
4944.png,10918.676887431333,Gaussian
2139.png,12138.71559860757,Gaussian
4763.png,12038.574633755969,Gaussian
5214.png,9255.109163679213,Other Noise
993.png,11895.35202757534,Gaussian
1281.png,9318.647512803918,Other Noise
3581.png,11804.636831687187,Gaussian
4992.png,7099.142150759849,Other Noise
305.png,14823.457401716892,Gaussian
2293.png,11037.585157662095,Gaussian
4920.png,13318.54540547161,Gaussian
2894.png,9828.645726726587,Other Noise
4520.png,9228.911618924938,Other Noise
1676.png,1827.1580541028438,Other Noise
3504.png,11881.335127645578,Gaussian
477.png,7529.583268643349,Other Noise
42.png,5771.624831835366,Other Noise
4600.png,14897.001006247743,Gaussian
3875.png,9075.588366981237,Other Noise
3233.png,9858.81086592483,Other Noise
175.png,9982.358824225696,Other Noise
5524.png,13541.845304689165,Gaussian
1261.png,6678.842430531742,Other Noise
1621.png,10608.337881972786,Gaussian
5533.png,13539.438318154464,Gaussian
5218.png,13711.884574669444,Gaussian
4481.png,10616.421873222438,Gaussian
961.png,11216.389219097615,Gaussian
4723.png,11688.185201791488,Gaussian
1551.png,14688.018677157528,Gaussian
5583.png,13028.479867733518,Gaussian
3945.png,10381.010647300338,Gaussian
518.png,8288.089353659141,Other Noise
3050.png,10676.244199204064,Gaussian
2155.png,14856.685281821881,Gaussian
1602.png,11092.378218381105,Gaussian
2918.png,6886.019080619483,Other Noise
957.png,9436.251312054157,Other Noise
5751.png,14411.585897289,Gaussian
3657.png,6754.602676592714,Other Noise
5285.png,15224.730741435309,Gaussian
3935.png,11722.371705603144,Gaussian
5199.png,11853.955104196351,Gaussian
3679.png,9666.391580586933,Other Noise
1876.png,15240.075623779872,Gaussian
3336.png,14978.069690913595,Gaussian
4112.png,12342.316989111552,Gaussian
3468.png,14976.782641569589,Gaussian
226.png,14873.05582652693,Gaussian
5075.png,14836.578640165239,Gaussian
1493.png,10935.007353152861,Gaussian
4888.png,15165.583834907004,Gaussian
3735.png,5558.2558782031065,Other Noise
5338.png,14958.512435220851,Gaussian
2879.png,10566.429220765456,Gaussian
2179.png,10866.27560963786,Gaussian
4288.png,10441.012872805215,Gaussian
4435.png,9496.258383928922,Other Noise
2570.png,8675.03023150418,Other Noise
5684.png,12387.132498057867,Gaussian
428.png,11620.142115357039,Gaussian
3549.png,12194.83752113763,Gaussian
3613.png,9068.092638508842,Other Noise
2927.png,6981.115837177966,Other Noise
4222.png,9627.198751904803,Other Noise
2264.png,14308.7067265975,Gaussian
5655.png,14921.362942891705,Gaussian
217.png,8282.029514846234,Other Noise
2964.png,11655.932189488509,Gaussian
1424.png,6165.9142235691825,Other Noise
3484.png,12390.280001609275,Gaussian
1710.png,12812.591181854237,Gaussian
4410.png,8826.492950068587,Other Noise
4258.png,7157.054299608156,Other Noise
4396.png,11398.096201710256,Gaussian
2652.png,9692.918171833453,Other Noise
3656.png,1153.558639209855,Other Noise
3266.png,7535.195919060442,Other Noise
3029.png,11923.882968918555,Gaussian
3749.png,2585.625688528271,Other Noise
1330.png,8971.3179501305,Other Noise
2708.png,11837.78663209908,Gaussian
4663.png,12974.885574263717,Gaussian
5161.png,11138.953942668664,Gaussian
867.png,13148.325515095908,Gaussian
2693.png,9074.21905477648,Other Noise
821.png,8250.37743463426,Other Noise
494.png,9625.046978408389,Other Noise
4962.png,11766.123580758773,Gaussian
4256.png,8638.979187413426,Other Noise
3737.png,10441.707127856365,Gaussian
5514.png,12321.75205282235,Gaussian
2383.png,8982.537796094266,Other Noise
837.png,11537.42882700593,Gaussian
5618.png,11206.508678256141,Gaussian
659.png,15199.2306723376,Gaussian
2210.png,10554.888122844135,Gaussian
3247.png,6987.57606569251,Other Noise
3231.png,1929.7960631344317,Other Noise
5270.png,14904.254719865456,Gaussian
3103.png,11662.96650717195,Gaussian
4631.png,15232.01161273863,Gaussian
5319.png,10690.96761038499,Gaussian
6000.png,8728.166394116517,Other Noise
5665.png,14617.97573129678,Gaussian
4935.png,7792.561056651242,Other Noise
418.png,12135.122474292328,Gaussian
452.png,12115.354679617963,Gaussian
3863.png,8567.93579726973,Other Noise
3420.png,11241.659830044006,Gaussian
2627.png,10519.706571604456,Gaussian
4704.png,12229.519996803552,Gaussian
981.png,12049.537593983496,Gaussian
948.png,6803.496406995648,Other Noise
